Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Copoli,45.4743279339504,-73.60376628890658,Burger Joint
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Pho Bowl,45.47417,-73.60923,Vietnamese Restaurant
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Pizzédelic,45.47603330295439,-73.62252341076123,Pizza Place
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,AMT Gare Vendôme,45.47396599625907,-73.60391928705954,Train Station
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Café Grand,45.46669166444848,-73.62328589870647,Café
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Play it Again Sports,45.473886651948,-73.60796049709505,Sporting Goods Shop
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Le Petit Tokebi,45.473979,-73.624426,Korean Restaurant
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,NDG Bakery,45.4674337623435,-73.611681666452,Bakery
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Parc Georges Saint Pierre,45.46883881121584,-73.60879148958574,Park
Notre-Dame-de-Grâce Nord-Ouest,45.47271,-73.61494,Chase,45.474747,-73.623309,Middle Eastern Restaurant
Place Bonaventure,45.4997,-73.5657,"96,9 CKOI",45.500000428992394,-73.56526851654053,Music Venue
Place Bonaventure,45.4997,-73.5657,Portus360,45.49979433718035,-73.56253320802755,Portuguese Restaurant
Place Bonaventure,45.4997,-73.5657,Nacarat,45.500772736420465,-73.56819969224792,Cocktail Bar
Place Bonaventure,45.4997,-73.5657,Cathédrale Marie-Reine-du-Monde,45.4996141750587,-73.56936744130132,Church
Place Bonaventure,45.4997,-73.5657,Fairmont The Queen Elizabeth,45.50051084361017,-73.56819591822071,Hotel
Place Bonaventure,45.4997,-73.5657,Starbucks,45.500734,-73.565887,Coffee Shop
Place Bonaventure,45.4997,-73.5657,Albert Bistro,45.50218789145818,-73.56453833331517,Bistro
Place Bonaventure,45.4997,-73.5657,Place du Canada,45.4986468234261,-73.56921672821045,Plaza
Place Bonaventure,45.4997,-73.5657,The Keg Steakhouse + Bar - Place Ville Marie,45.50138817718128,-73.5691579646458,Restaurant
Place Bonaventure,45.4997,-73.5657,Square Dorchester,45.499474030694465,-73.5708475112915,Park
Place Bonaventure,45.4997,-73.5657,Escondite,45.50304462383894,-73.5678883120217,Taco Place
Place Bonaventure,45.4997,-73.5657,Tunnel Espresso,45.50216704790331,-73.56995397994265,Coffee Shop
Place Bonaventure,45.4997,-73.5657,Café Différance,45.50246234161205,-73.56267902640327,Café
Place Bonaventure,45.4997,-73.5657,Dominion Square Tavern,45.50040540450307,-73.57163553893498,Gastropub
Place Bonaventure,45.4997,-73.5657,Café Humble Lion,45.50176566805247,-73.57061991069017,Coffee Shop
Place Bonaventure,45.4997,-73.5657,MELK Bar à Café,45.49848,-73.572076,Café
Place Bonaventure,45.4997,-73.5657,Centre Bell,45.496033606613416,-73.56931332672511,Hockey Arena
Place Bonaventure,45.4997,-73.5657,Square Victoria,45.502083082394726,-73.56034445539498,Plaza
Place Bonaventure,45.4997,-73.5657,Il Focolaio,45.504009,-73.568213,Pizza Place
Place Bonaventure,45.4997,-73.5657,Toqué,45.502998263983685,-73.56091841929417,French Restaurant
Place Bonaventure,45.4997,-73.5657,Crew Collective & Cafe,45.50239947219616,-73.55920178694564,Café
Place Bonaventure,45.4997,-73.5657,Indigo,45.50184578806869,-73.57150914252865,Bookstore
Place Bonaventure,45.4997,-73.5657,NStyle Beauty Lounge,45.5020284529324,-73.5722469975223,Spa
Place Bonaventure,45.4997,-73.5657,Restaurant Helena,45.50053732633001,-73.55829809537715,Portuguese Restaurant
Place Bonaventure,45.4997,-73.5657,La Finca – café & bureau,45.50452048526137,-73.56311578607162,Café
Place Bonaventure,45.4997,-73.5657,Mandy's,45.50382272622568,-73.56874816088768,Salad Place
Place Bonaventure,45.4997,-73.5657,Time Out Market Montréal,45.5027544,-73.5714715,Restaurant
Place Bonaventure,45.4997,-73.5657,Monsieur Restaurant + Bar,45.5047025313352,-73.56361253549095,Restaurant
Place Bonaventure,45.4997,-73.5657,Provigo,45.496439,-73.570662,Grocery Store
Place Bonaventure,45.4997,-73.5657,Le Westin Montreal,45.503606125016994,-73.55956614017487,Hotel
Place Bonaventure,45.4997,-73.5657,Reuben's Deli & Steaks,45.49974684760275,-73.57314804727957,Deli / Bodega
Place Bonaventure,45.4997,-73.5657,Mélisse,45.498636,-73.557542,Restaurant
Place Bonaventure,45.4997,-73.5657,Holder,45.50039653753695,-73.55761151926868,French Restaurant
Place Bonaventure,45.4997,-73.5657,Frank & Oak,45.499572715055805,-73.574327933144,Men's Store
Place Bonaventure,45.4997,-73.5657,Chez Delmo,45.502724019160766,-73.55834548477922,French Restaurant
Place Bonaventure,45.4997,-73.5657,La Dispensa,45.498842255653955,-73.55734902284247,Café
Place Bonaventure,45.4997,-73.5657,Ferreira Café,45.500434,-73.57406,Portuguese Restaurant
Place Bonaventure,45.4997,-73.5657,Roots,45.50037266481825,-73.57292622327805,Clothing Store
Place Bonaventure,45.4997,-73.5657,Empire,45.5039520190659,-73.571839928627,Sporting Goods Shop
Place Bonaventure,45.4997,-73.5657,Hotel Gault,45.501589333241135,-73.5583550862604,Hotel
Place Bonaventure,45.4997,-73.5657,Rooney Shop,45.50153515684026,-73.55906713716024,Boutique
Place Bonaventure,45.4997,-73.5657,Brit & Chips,45.50055462789275,-73.55817817186586,Fish & Chips Shop
Place Bonaventure,45.4997,-73.5657,Café Parvis,45.505817,-73.569302,Café
Place Bonaventure,45.4997,-73.5657,Starbucks,45.50081588590903,-73.55921335487619,Coffee Shop
Place Bonaventure,45.4997,-73.5657,L'Orignal,45.5027324327094,-73.55824126526488,New American Restaurant
Place Bonaventure,45.4997,-73.5657,Hôtel Le Germain Montréal - NOW OPEN,45.50252401918024,-73.5743827256374,Hotel
Place Bonaventure,45.4997,-73.5657,YMCA,45.499562185892614,-73.57461768019975,Gym
Place Bonaventure,45.4997,-73.5657,Enso Yoga,45.500742817766216,-73.57494341962236,Yoga Studio
Place Bonaventure,45.4997,-73.5657,Starbucks,45.495963,-73.570778,Coffee Shop
Place Bonaventure,45.4997,-73.5657,Courtyard Montreal Downtown,45.50526884082178,-73.56419831514359,Hotel
Place Bonaventure,45.4997,-73.5657,Tiradito,45.50454438091839,-73.5634049166857,Peruvian Restaurant
Place Bonaventure,45.4997,-73.5657,DHC/ART Fondation pour l'art contemporain,45.50245108882273,-73.55681834574494,Art Museum
Place Bonaventure,45.4997,-73.5657,Fonderie Darling,45.49771481721764,-73.55697026314665,Art Gallery
Place Bonaventure,45.4997,-73.5657,Olive et Gourmando,45.501302,-73.556251,Sandwich Place
Place Bonaventure,45.4997,-73.5657,Maison Birks,45.50375617988779,-73.56903498468428,Jewelry Store
Place Bonaventure,45.4997,-73.5657,Mandy's,45.50226864240047,-73.55638612927706,Salad Place
Place Bonaventure,45.4997,-73.5657,Cinéma Imperial,45.50664890652925,-73.56769200366912,Movie Theater
Place Bonaventure,45.4997,-73.5657,Barroco,45.501419335412,-73.55613655331236,French Restaurant
Place Bonaventure,45.4997,-73.5657,Joe's Panini,45.498774,-73.574754,Sandwich Place
Place Bonaventure,45.4997,-73.5657,Europea,45.49768544853375,-73.57437266013704,French Restaurant
Place Bonaventure,45.4997,-73.5657,Brigade Pizzeria Napolitaine,45.49964981067146,-73.57433652179803,Pizza Place
Place Bonaventure,45.4997,-73.5657,Bocata,45.501493443708036,-73.55605790782246,Tapas Restaurant
Place Bonaventure,45.4997,-73.5657,Place des Festivals,45.50726422293791,-73.56741428375244,Plaza
Place Bonaventure,45.4997,-73.5657,Le Cartet Resto Boutique,45.49949184573285,-73.55527992700955,Café
Place Bonaventure,45.4997,-73.5657,Deli Italien Bello,45.5006358988,-73.5558447061217,Deli / Bodega
Place Bonaventure,45.4997,-73.5657,Le Serpent,45.49753821811275,-73.55702656731846,Italian Restaurant
Place Bonaventure,45.4997,-73.5657,Adonis,45.49389499480463,-73.55841639685474,Grocery Store
Place Bonaventure,45.4997,-73.5657,LHotel Montreal,45.50321528872141,-73.55873793784299,Hotel
Place Bonaventure,45.4997,-73.5657,Maison Christian Faure,45.49930814679288,-73.57640499606764,Bakery
Place Bonaventure,45.4997,-73.5657,Vua Sandwichs,45.504301255989574,-73.57234613439306,Sandwich Place
Place Bonaventure,45.4997,-73.5657,Espace Pepin,45.50122084630946,-73.55629035053934,Women's Store
Place Bonaventure,45.4997,-73.5657,Flyjin,45.50159958864199,-73.55680207224438,Speakeasy
Place Bonaventure,45.4997,-73.5657,Café Stash,45.502739005692575,-73.55537577218678,Polish Restaurant
Place Bonaventure,45.4997,-73.5657,Le Centre Sheraton Montreal Hotel,45.49796248822784,-73.57163608074188,Hotel
Place Bonaventure,45.4997,-73.5657,Tejano BBQ Burrito,45.49810025692569,-73.55811303509327,Burrito Place
Place Bonaventure,45.4997,-73.5657,Hôtel Le Crystal,45.49660985911774,-73.57251363017417,Hotel
Place Bonaventure,45.4997,-73.5657,Basilique Notre-Dame (Basilique Notre-Dame de Montréal),45.504557328537636,-73.5563313961029,Church
Place Bonaventure,45.4997,-73.5657,Michel Brisson,45.500634,-73.556493,Men's Store
Place Bonaventure,45.4997,-73.5657,FOU D'ICI,45.50705742098161,-73.5691614805547,Gourmet Shop
Place Bonaventure,45.4997,-73.5657,Le Garde-Manger,45.50290782357555,-73.55564977017531,Seafood Restaurant
Place Bonaventure,45.4997,-73.5657,Pastel,45.499562,-73.555814,Restaurant
Place Bonaventure,45.4997,-73.5657,Pizzeria No. 900,45.501439177960776,-73.57539279790367,Pizza Place
Place Bonaventure,45.4997,-73.5657,Café Humble Lion,45.50336946261605,-73.57504444945856,Café
Place Bonaventure,45.4997,-73.5657,NYKS Bistro Pub,45.50632425917815,-73.56638244378388,French Restaurant
Place Bonaventure,45.4997,-73.5657,Place des Arts,45.50813123533511,-73.56596877466284,Performing Arts Venue
Place Bonaventure,45.4997,-73.5657,Lola Rosa,45.507021,-73.566403,Vegetarian / Vegan Restaurant
Place Bonaventure,45.4997,-73.5657,La Bête à Pain,45.49306926234763,-73.55830563298086,Bakery
Place Bonaventure,45.4997,-73.5657,Le Mount Stephen Hôtel,45.49922316166963,-73.57559299360726,Hotel
Place Bonaventure,45.4997,-73.5657,Monopole,45.4966948920061,-73.55549101973598,Café
Place Bonaventure,45.4997,-73.5657,Kyo Bar Japonais,45.505333969651154,-73.5578300904796,Japanese Restaurant
Place Bonaventure,45.4997,-73.5657,Place d'Armes,45.50482852055434,-73.55722643431521,Plaza
Place Bonaventure,45.4997,-73.5657,Gracie Barra Brazilian Jiu-Jitsu,45.49314086414125,-73.55830281181665,Martial Arts School
Place Bonaventure,45.4997,-73.5657,Brasserie T,45.507251999183616,-73.56649446008318,French Restaurant
Place Bonaventure,45.4997,-73.5657,Boho,45.50324313248599,-73.55631105785645,Cocktail Bar
Place Bonaventure,45.4997,-73.5657,Apple Sainte-Catherine,45.497642,-73.575745,Electronics Store
Place Bonaventure,45.4997,-73.5657,Ming Tao Xuan,45.504747846650396,-73.5558028037516,Tea Room
Place Bonaventure,45.4997,-73.5657,Auberge Les Bons Matins,45.49456173074299,-73.57170615381095,Bed & Breakfast
Place Bonaventure,45.4997,-73.5657,Esplanade de la Place des Arts,45.507708632734094,-73.56583081422299,Plaza
Place Bonaventure,45.4997,-73.5657,Parma Café,45.495896968005106,-73.57498736852337,Italian Restaurant
Place Bonaventure,45.4997,-73.5657,Le Petit Hôtel,45.50304104283301,-73.55507228361046,Hotel
Dollard-des-Ormeaux Nord-Ouest,45.4955,-73.83123,France Park,45.498978110545465,-73.8297197101191,Playground
Dollard-des-Ormeaux Nord-Ouest,45.4955,-73.83123,Fredmir Park,45.49090338685153,-73.83056190298544,Park
Dollard-des-Ormeaux Nord-Ouest,45.4955,-73.83123,Westpark Pool,45.4958864677304,-73.82177222882012,Pool
Dollard-des-Ormeaux Nord-Ouest,45.4955,-73.83123,Glamis Park,45.50105884340309,-73.8237170672295,Park
Montréal Est,45.63514,-73.51878,Construction Serge Bergeron & Ass Inc,45.6351569,-73.5127397,Home Service
Montréal Est,45.63514,-73.51878,CCR Mecanique,45.6311571,-73.5166785,Construction & Landscaping
Montréal Est,45.63514,-73.51878,Déménagement & Entreposage Aarion,45.6345364903017,-73.50892066955566,Warehouse Store
Montréal Est,45.63514,-73.51878,Viet Grill Express,45.64243110443887,-73.51422303683262,Vietnamese Restaurant
Montréal Est,45.63514,-73.51878,Addtronique,45.64330205375332,-73.51388302326681,Electronics Store
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Parc-nature de l'Île-de-la-Visitation,45.57563182849144,-73.65886732064878,Park
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Zagrum,45.56838058379649,-73.65332499710719,Breakfast Spot
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Boulangerie & Pâtisserie Salerno,45.570879,-73.639831,Bakery
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Parc des Hirondelles,45.575908450971376,-73.64116375643276,Park
Ahuntsic Nord,45.573879999999996,-73.64936999999999,GrillNGo,45.56732375930549,-73.65399599075317,BBQ Joint
Ahuntsic Nord,45.573879999999996,-73.64936999999999,SAQ,45.566957,-73.6545,Liquor Store
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Broue Pub Brouhaha,45.568245846345334,-73.65327560105642,Beer Bar
Ahuntsic Nord,45.573879999999996,-73.64936999999999,PJC Jean Coutu,45.574124,-73.648668,Pharmacy
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Pharmaprix,45.57012902673681,-73.65170270204544,Pharmacy
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Metro Plus Fleury,45.5664673254864,-73.65456964820623,Supermarket
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Pharmaprix,45.567798,-73.654142,Pharmacy
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Renaud-Bray,45.56590596273413,-73.65467289403604,Bookstore
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Chez Ma Tante Patates Frites,45.57927083862566,-73.64402368425976,Fast Food Restaurant
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Bistro Des Moulins,45.57487772459538,-73.66121882218853,Café
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Centre Culturel et sportif Regina Assumpta,45.56554707350859,-73.64953637264185,Gym / Fitness Center
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Provigo,45.575973,-73.65544,Grocery Store
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Petro-Canada,45.566819,-73.651009,Gas Station
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Subway,45.566861157173975,-73.65385406808997,Sandwich Place
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Gourmet d'Asie,45.575191891040184,-73.64789668031185,Vietnamese Restaurant
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Le Monde de Coraggio,45.576967392334495,-73.64896057100422,Pet Store
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Trattoria Il Ritrovo,45.578817537326955,-73.64479044442287,Italian Restaurant
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Euromarché,45.579487,-73.642796,Grocery Store
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Sushi Shop,45.567282,-73.654104,Sushi Restaurant
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Tenue de Ceremonie CLASSY Tuxedos,45.57746261816572,-73.63936185836792,Rental Service
Ahuntsic Nord,45.573879999999996,-73.64936999999999,Gymnase Montréal,45.56602342300406,-73.64603127835335,Gym / Fitness Center
Downtown Montréal Est,45.500479999999996,-73.56874,Cathédrale Marie-Reine-du-Monde,45.4996141750587,-73.56936744130132,Church
Downtown Montréal Est,45.500479999999996,-73.56874,Nacarat,45.500772736420465,-73.56819969224792,Cocktail Bar
Downtown Montréal Est,45.500479999999996,-73.56874,Dominion Square Tavern,45.50040540450307,-73.57163553893498,Gastropub
Downtown Montréal Est,45.500479999999996,-73.56874,Café Humble Lion,45.50176566805247,-73.57061991069017,Coffee Shop
Downtown Montréal Est,45.500479999999996,-73.56874,Square Dorchester,45.499474030694465,-73.5708475112915,Park
Downtown Montréal Est,45.500479999999996,-73.56874,"96,9 CKOI",45.500000428992394,-73.56526851654053,Music Venue
Downtown Montréal Est,45.500479999999996,-73.56874,Tunnel Espresso,45.50216704790331,-73.56995397994265,Coffee Shop
Downtown Montréal Est,45.500479999999996,-73.56874,The Keg Steakhouse + Bar - Place Ville Marie,45.50138817718128,-73.5691579646458,Restaurant
Downtown Montréal Est,45.500479999999996,-73.56874,Fairmont The Queen Elizabeth,45.50051084361017,-73.56819591822071,Hotel
Downtown Montréal Est,45.500479999999996,-73.56874,Place du Canada,45.4986468234261,-73.56921672821045,Plaza
Downtown Montréal Est,45.500479999999996,-73.56874,Indigo,45.50184578806869,-73.57150914252865,Bookstore
Downtown Montréal Est,45.500479999999996,-73.56874,MELK Bar à Café,45.49848,-73.572076,Café
Downtown Montréal Est,45.500479999999996,-73.56874,Escondite,45.50304462383894,-73.5678883120217,Taco Place
Downtown Montréal Est,45.500479999999996,-73.56874,NStyle Beauty Lounge,45.5020284529324,-73.5722469975223,Spa
Downtown Montréal Est,45.500479999999996,-73.56874,Starbucks,45.500734,-73.565887,Coffee Shop
Downtown Montréal Est,45.500479999999996,-73.56874,Time Out Market Montréal,45.5027544,-73.5714715,Restaurant
Downtown Montréal Est,45.500479999999996,-73.56874,Il Focolaio,45.504009,-73.568213,Pizza Place
Downtown Montréal Est,45.500479999999996,-73.56874,Reuben's Deli & Steaks,45.49974684760275,-73.57314804727957,Deli / Bodega
Downtown Montréal Est,45.500479999999996,-73.56874,Ferreira Café,45.500434,-73.57406,Portuguese Restaurant
Downtown Montréal Est,45.500479999999996,-73.56874,Roots,45.50037266481825,-73.57292622327805,Clothing Store
Downtown Montréal Est,45.500479999999996,-73.56874,Frank & Oak,45.499572715055805,-73.574327933144,Men's Store
Downtown Montréal Est,45.500479999999996,-73.56874,Portus360,45.49979433718035,-73.56253320802755,Portuguese Restaurant
Downtown Montréal Est,45.500479999999996,-73.56874,Empire,45.5039520190659,-73.571839928627,Sporting Goods Shop
Downtown Montréal Est,45.500479999999996,-73.56874,Albert Bistro,45.50218789145818,-73.56453833331517,Bistro
Downtown Montréal Est,45.500479999999996,-73.56874,Hôtel Le Germain Montréal - NOW OPEN,45.50252401918024,-73.5743827256374,Hotel
Downtown Montréal Est,45.500479999999996,-73.56874,Mandy's,45.50382272622568,-73.56874816088768,Salad Place
Downtown Montréal Est,45.500479999999996,-73.56874,Enso Yoga,45.500742817766216,-73.57494341962236,Yoga Studio
Downtown Montréal Est,45.500479999999996,-73.56874,YMCA,45.499562185892614,-73.57461768019975,Gym
Downtown Montréal Est,45.500479999999996,-73.56874,Centre Bell,45.496033606613416,-73.56931332672511,Hockey Arena
Downtown Montréal Est,45.500479999999996,-73.56874,Café Parvis,45.505817,-73.569302,Café
Downtown Montréal Est,45.500479999999996,-73.56874,Brigade Pizzeria Napolitaine,45.49964981067146,-73.57433652179803,Pizza Place
Downtown Montréal Est,45.500479999999996,-73.56874,Joe's Panini,45.498774,-73.574754,Sandwich Place
Downtown Montréal Est,45.500479999999996,-73.56874,Provigo,45.496439,-73.570662,Grocery Store
Downtown Montréal Est,45.500479999999996,-73.56874,Café Différance,45.50246234161205,-73.56267902640327,Café
Downtown Montréal Est,45.500479999999996,-73.56874,Maison Birks,45.50375617988779,-73.56903498468428,Jewelry Store
Downtown Montréal Est,45.500479999999996,-73.56874,Maison Christian Faure,45.49930814679288,-73.57640499606764,Bakery
Downtown Montréal Est,45.500479999999996,-73.56874,Vua Sandwichs,45.504301255989574,-73.57234613439306,Sandwich Place
Downtown Montréal Est,45.500479999999996,-73.56874,Europea,45.49768544853375,-73.57437266013704,French Restaurant
Downtown Montréal Est,45.500479999999996,-73.56874,Pizzeria No. 900,45.501439177960776,-73.57539279790367,Pizza Place
Downtown Montréal Est,45.500479999999996,-73.56874,Café Humble Lion,45.50336946261605,-73.57504444945856,Café
Downtown Montréal Est,45.500479999999996,-73.56874,La Finca – café & bureau,45.50452048526137,-73.56311578607162,Café
Downtown Montréal Est,45.500479999999996,-73.56874,Le Mount Stephen Hôtel,45.49922316166963,-73.57559299360726,Hotel
Downtown Montréal Est,45.500479999999996,-73.56874,Monsieur Restaurant + Bar,45.5047025313352,-73.56361253549095,Restaurant
Downtown Montréal Est,45.500479999999996,-73.56874,Cinéma Imperial,45.50664890652925,-73.56769200366912,Movie Theater
